"","Longitude","Latitude","PA","MAT","MTwarQ","MTCQ","MAP","PwetM","PDM","precip_season","PwetQ","PDQ","PwarQ","PCQ","MDR","ISO","temp_season","MTwarM","MTCM","temp_range","MTwetQ","MTDQ"
"5426",1458975.79614636,-151846.87553054,0,131.750940981821,232.542469789318,25.7509409818206,1098.65082107477,108.249059018179,80.4575302106824,10.5443553504542,304.706589228862,242.617878527953,300.249059018179,242.617878527953,132.998114438863,37.2471734570428,7967.86717239473,306.750940981821,-44.7047036677252,351.455644649546,224.750940981821,25.7509409818206
"5427",1458975.79614636,420398.12446946,0,71.2810251324441,183.144228914238,-47.633079870191,860.13540833852,98.7400187273725,45.603222509166,21.1367962182065,265.839524888523,149.809667527498,263.839524888523,153.702728670316,118.503716348016,31.396777490834,8955.8824495589,263.144228914238,-107.740018727372,370.88424764161,161.90049383885,-37.8557710857624
"5428",1459632.79614636,566113.12446946,0,80.8144257508772,197.814425750877,-43.1855742491228,980.821582170814,103.470263695136,65.6558379442584,13,284.371958278127,210.967513832775,235.011846364776,232.781939583652,97.4314308878561,26,9365.48729199321,265.529736304864,-97.3711484982455,362.90088480311,101.814425750877,-34.2838796661311
"5429",1459632.79614636,1222313.12446946,0,1.28811882057303,146,-164.141251137082,992.543710387446,124,49,30.8262216092177,354.826221609218,158,342,189.288118820573,108.114340429791,23,11956.0131491325,218.396851651563,-240.429369957655,458.826221609218,133,-88.1412511370819
"5430",1460289.79614636,547778.12446946,0,84,200.737849640241,-38.3438738130385,967.793912380707,101.343873813038,61.581529168523,13.7623446445155,281.081334883766,197.744587505569,241.312252373923,218.744587505569,98.7623446445155,27,9308.92339214378,269.656126186962,-92.3438738130385,362,104,-30.3438738130385
"5431",1460946.79614636,1115198.12446946,0,8.72286027905479,150.369275943984,-151.277139720945,1048.04243866739,126,53.5606006805961,27,363.353584335071,179.398341082137,349.984308391087,218.029065138154,113.646415664929,24.646415664929,11644.7715057556,223.369275943984,-230.277139720945,453.646415664929,136.369275943984,-78.7929836544749
"5432",1462260.79614636,-91051.87553054,0,131.161995460305,233.160155983107,24.1601559831068,1102.83228780321,110.992575989577,76.8269015748768,13,312.830580529272,233.819477564454,312.830580529272,233.819477564454,126.996321045604,35.9981605228022,8071.834589889,306.160155983107,-44.0036789543955,350.163834937502,233.160155983107,24.1601559831068
"5433",1464231.79614636,18958.12446946,0,116.087294944984,222.214008365469,2.0872949449841,1014.02306165341,102.935283588496,65.2272855825085,14.24435536663,293.476919856397,201.302789650629,288.524566483779,201.302789650629,122.239076459372,33.6460009970064,8497.99941436046,295.92472577398,-65.3143506853922,361.239076459372,202.214008365469,2.0872949449841
"5434",1464231.79614636,112563.12446946,0,111.001998803092,222.969066044061,-6.0309339559385,1005.39549401279,100.545813707957,66.0483997369998,11.9845330220307,287.594213444956,208.112266451969,273.594213444956,208.112266451969,119.438719314074,32,8828.96966547528,298.936133285031,-67.0154669779693,365.951600263,201.303985991384,-6.0309339559385
"5435",1464231.79614636,472508.12446946,0,84.6658112732005,200.342942692161,-36,851.946135508382,91.7850304589819,44,21.3228685810392,256.903421105739,143.01132014576,256.903421105739,149.677131418961,107.334188726799,29,9165.12892816165,273.558740772203,-91.3341887267995,364.892929499003,200.342942692161,-27.2262896867785
"5436",1464888.79614636,149233.12446946,0,108.85990281638,220.05972353255,-9.94027646744994,1002.03266973209,99,68,11,286.509250193346,212.814348629223,270.754625096673,212.814348629223,116.85990281638,31.85990281638,8869.73778042972,295.105277719707,-68.9402764674499,364.045554187157,199.05972353255,-9.94027646744994
"5437",1464888.79614636,841138.12446946,0,39.1498313227663,173.149831322766,-112.381255224032,946.477824514151,92.6398102619629,61.0797705326088,13.6108570794071,273.410208406588,192.239311597827,273.410208406588,211.239311597827,103.66167442946,24,11022.7276068502,244.200648672819,-182.461025756641,426.66167442946,173.149831322766,-96.3812552240319
"5438",1465545.79614636,39223.12446946,0,118.92582686378,226.916336159106,4.92528770439221,980.936047632573,98.9616330449266,63.0089515452866,14,285.045296885821,196.913236225791,280.036345340534,196.913236225791,125.97314536414,34,8559.72282816148,302.898433068532,-61.1315215006423,364.029954569174,206.860066113459,4.92528770439221
"5439",1466202.79614636,753323.12446946,0,57.6007419365538,187.915963499258,-88.3441420569267,834.796775845812,79.9710795057779,54,12,236.571821442332,170.655857943073,227.600741936554,189.311715886147,102.084036500742,24.0551160065195,10719.1460358641,259.915963499258,-152.743400120373,412.659363619631,178.231185061963,-75.3441420569267
"5440",1466859.79614636,-374761.87553054,0,152.449754808855,247.076705607517,53,1157.98632167501,122.746098402676,78,14,340.53783829059,246.800947299727,340.53783829059,279.173996501065,125.199052700273,37.1223470927559,7519.67001209913,314.076705607517,-16,330.076705607517,247.076705607517,106.449754808855
"5441",1466859.79614636,-202026.87553054,0,133.430397728632,234.097090690358,27.4303977286318,1104.80365398516,105.569602271368,82.0640055821968,8,299.47251158101,255.805818619284,297.805818619284,255.902909309642,133.935994417803,37,7974.42817842751,309.033085108161,-45,354.033085108161,227.097090690358,45.9359944178032
"5442",1467516.79614636,923163.12446946,0,35.7607806938025,169.15600405966,-118.84399594034,946.761379563581,99.7742436294783,58,18,290.787706565154,183.860495378277,290.787706565154,202.860495378277,111.239219306197,25,11115.5601721804,242.916784753463,-195.083215246537,438,169.15600405966,-44.2392193061975
"5443",1467516.79614636,1026418.12446946,0,20.0841053997147,156.084105399715,-134.832435128544,1067.67260967791,121.916540528258,62,23,358.833081056517,191.916540528258,339.832435128544,234.007739420819,114.007739420819,25,11266.2951095811,232.084105399715,-211.832435128544,443.916540528258,143.000645927973,-63.9158946002853
"5444",1469487.79614636,-414326.87553054,0,157,250.762849144826,58,1176.16364089635,139.804433016922,71.9535097743005,19.2836410808739,376.300790509005,236.190660629475,376.300790509005,274.672189757871,126,38,7469.04696107734,315.762849144826,-10.9535097743005,326.716358919126,250.762849144826,109.762849144826
"5445",1469487.79614636,1078528.12446946,0,10.9265503597823,150.395971133457,-146.107928427155,1075.1058851605,126.073449640218,58.0389708532806,25,366.220348920653,188.67747850676,351.146899280435,229.604028866543,113.926550359782,25,11472.5482454883,223.926550359782,-225.073449640218,449,136.395971133457,-75.0734496402177
"5446",1470144.79614636,-206851.87553054,0,133.499889720692,234.248232268912,27.4998897206918,1106.74856310684,105.257675679236,82.2424346000723,8,299.257675679236,256.748342548221,298.257675679236,256.748342548221,133.509333131015,37,7972.19030211408,308.742324320764,-45,353.742324320764,227,46
"5447",1470144.79614636,550673.12446946,0,81.5184867972751,198.476389198513,-40.9579024012377,1001.11950148989,104.481513202725,66.4815132027249,12.4763891985128,288.646106598717,212.9260528109,245.366160386535,233.984738707409,96.4763891985128,26,9316.67308310056,265.894092500517,-94.5822966979961,360.476389198513,102,-32.9579024012377
"5448",1470801.79614636,1194328.12446946,0,5.13298688157113,148.486933286985,-157.353946405414,985.657072464877,123.646053594586,48,30,349.85189856269,159.159120307601,338.646053594586,194.513066713015,109.718911681119,23.7189116811191,11808.67667185,220.205844968104,-234.867013118429,455.072858086533,135.205844968104,-83
"5449",1471458.79614636,-639171.87553054,0,176.75259395775,258.694322687536,88.9493501367989,1321.10307785966,164.502433491513,68.8032438209512,27.305677312464,460.757460940776,254.396266782085,460.757460940776,282.446916645286,121.803243820951,40,6611.26043075776,320.356327175665,17.305677312464,303.050649863201,258.694322687536,138.196756179049
"5450",1471458.79614636,195553.12446946,0,97.8490357946704,208.84903579467,-20.8746177963689,1044.3662439534,106.468543913683,67.9587667006074,13.1836701708227,308.200724838622,214.181170412471,290.200724838622,214.181170412471,112.736362988744,30.4600165797834,8883.44392314045,283.280528472766,-79.7321809249388,363.012709397705,188.544165484022,-20.8746177963689
"5451",1473429.79614636,-295631.87553054,0,142.086081420923,241.086081420923,40.0860814209232,1119.37311068463,113.076193556113,78,11.0761935561127,317.162274977036,250.933694308698,317.162274977036,264.095969285734,133.875245713325,38,7756.52489278527,314.971214999058,-31.9040307142663,346.875245713325,241.086081420923,96.0860814209232
"5452",1473429.79614636,401098.12446946,0,81.5880279082822,193.768860742691,-37.2311392573086,825.647082059501,94.2003997205877,44.0027980785454,21,255.581632275585,148.1864289915,252.548094660318,148.1864289915,123.802398357958,32,8968.52460922282,278.557288371561,-99.2311392573086,377.78842762887,172.754890013604,-27.2311392573086
"5453",1476057.79614636,-646891.87553054,0,177,258,90,1329.41001442231,166.403634453683,68,28,465.502122648261,256.270888298998,465.213038033156,282.289084615105,120.307280931212,39.710915384895,6568.01315780238,319.307280931212,18.4036344536826,300.90364647753,256.84366153958,139
"5454",1478685.79614636,-369936.87553054,0,154.651211033555,248.969903003945,54.8866598905081,1151.65997967152,122.743222784961,76.8866598905081,14,338.364336822461,245.3788859625,338.364336822461,279,125.734454146991,37.7344541469915,7514.9892389183,316.6211140375,-14.1133401094919,330.734454146991,248.969903003945,108.734454146991
"5455",1478685.79614636,367323.12446946,0,73.0116198459783,183.934678062466,-44.9875571200847,821.196604248748,99.999176966063,42.9875571200847,24,269.154706600961,140.974291206232,259.142263721046,140.974291206232,118,31.9346780624662,8892.65882513716,263,-105.053702091555,368.053702091555,163.934678062466,-44.9875571200847
"5456",1478685.79614636,1245473.12446946,0,1,146.61369553739,-165,975.788098474282,123.05540526896,47.3863044626095,30,347.772608925219,155.860627495025,335.441709731569,187.860627495025,108,23,12022.4930466156,217.61369553739,-242.66910080635,460.282796343741,133.61369553739,-89
"5457",1479342.79614636,-306246.87553054,0,145.482599125232,243.203695111734,43.4825991252318,1128.54723115601,114,78,12,322.236011127124,248.064632030779,322.236011127124,268.246587998108,134.924791098237,38.9571071136265,7692.66051344803,317.924791098237,-27.7534120018922,345.678203100129,243.203695111734,99.2142719827183
"5458",1479342.79614636,-238696.87553054,0,137.652682451365,239,31.8205353503683,1098.34577166467,104.820535350368,80.6845692306054,8,299.303819018766,256.66274831803,299.303819018766,257.66274831803,134.33725168197,37.3372516819704,7973.13043785227,313.33725168197,-40.8640338802371,354.201285562208,239,50.652682451365
"5459",1479342.79614636,313283.12446946,0,81.5514964385248,192.86621425039,-37.1106431555564,910.079104119716,104.993329520443,51.3559331852593,20.511571297027,292.066198890934,164.579370852805,281.066198890934,164.579370852805,116.700464070735,31,8883.71465735723,270.25196050926,-96.4253609674212,366.677321476681,172.377785547417,-37.1106431555564
"5460",1479999.79614636,207133.12446946,0,102.42691239233,214.028156373753,-17.0925500227676,1034.67420328799,105.218289724665,65.9859218131235,13.6311239301186,306.406699500634,211.053625192572,289.406699500634,211.053625192572,117.246446098418,31.2323679115414,8919.61211523179,290.411110630511,-77.3547978830049,367.765908513516,193.028156373753,-17.0925500227676
"5461",1481970.79614636,704108.12446946,0,63,189,-76.8884935250599,895.773882324135,86.9442845582362,58.9906831570383,12,247.721347199769,189.925650872313,229.61915756779,209.879252273511,101,25,10306.0704169562,259,-140.055715441764,399.055715441764,142,-65
"5462",1482627.79614636,-569691.87553054,0,168.230755108693,254.242552656062,75.2307551086926,1273.98888704417,158.745649796569,70,26,439.488544748401,230.990957297368,439.488544748401,277,130.011797547369,40,6948.59596872756,322.002754844737,1.22171240606013,320.781042438677,254.242552656062,126.230755108693
"5463",1482627.79614636,-269576.87553054,0,142,241.472775347499,37.6000390847804,1095.63614697709,108.55150403479,79,10,306.703047154361,249.80583608545,306.703047154361,257,135.648574134771,38,7865.54087282008,316.07281443228,-35.3999609152195,351.472775347499,241.472775347499,95
"5464",1482627.79614636,-220361.87553054,0,136.415885477709,237.415885477709,30.4759008722416,1099.78434551213,104.480545113333,81,8,298.961090226666,256.480545113333,298.961090226666,257.4205297188,134,37,7955.93945446578,311.519454886667,-42.4805451133328,354,237.415885477709,49.4158854777086
"5465",1485255.79614636,1203013.12446946,0,4.01395540407825,146.369504683464,-159.014792162943,981.6740350465,123.986044595922,47.6731982876356,30,348.014792162943,158.673198287636,336.986044595922,194.326801712364,108.013955404078,23.0139554040783,11790.8974458462,218.013955404078,-235.659242883557,453.673198287636,134.013955404078,-84.0147921629427
"5466",1487226.79614636,-534951.87553054,0,165,252.809658338101,70.390813805709,1238.91590781995,154.581155467608,71,25.0743881492718,422.753596884735,224.390813805709,422.753596884735,271.465201954981,133,40.5067673183364,7045.33594226906,319.884046487373,-4.21837238858197,324.102418875955,252.809658338101,122.390813805709
"5467",1487226.79614636,-48591.87553054,0,130,234,19.5015731313271,1071.71040326623,103.291302489417,74.2913024894174,11,298.669034464652,228.372334336925,298.669034464652,228.372334336925,128.21027064191,35.2102706419097,8274.32844891105,307.21027064191,-50,357.21027064191,234,19.5015731313271
"5468",1487883.79614636,-399851.87553054,0,155,248,56.1269486035591,1191.13733095828,138.149037760549,77.8730513964409,17.1269486035591,370.425024124657,243.783370320927,370.425024124657,282.003471568784,127,38,7415.54216036833,314.033795959262,-13.8730513964409,327.906847355703,248,109.089681075514
"5469",1487883.79614636,76858.12446946,0,113.612086284468,222.14550586375,-1.34858036293965,1008.04198207627,99.3879137155323,67.7464166112535,12,286.561577394911,209.920080290632,279.317916538946,209.920080290632,119.4678334249,33,8649.39160085059,297.040586356775,-63.3879137155323,360.428500072308,201.787002968029,-1.34858036293965
"5470",1487883.79614636,307493.12446946,0,89.7358725784114,202.648454612844,-29.2482306796271,928.500794015506,102.992988391463,54.7377461032985,18.9929883914628,292.064509615068,173.284759533501,280.977091649501,173.284759533501,118.991114866576,31.9125820344328,8969.81788109254,281.726987444987,-89.3426602537315,371.069647698719,181.664351354806,-29.2482306796271
"5471",1489197.79614636,639453.12446946,0,71.2890369029136,191.649831237001,-60.0611318600853,926.988413676916,96.1263389056645,59.7655445715769,14,269.061131860085,198.24205224024,226.432551765262,218.891883477241,104.360794334088,26.7761701426656,9754.75530148508,261.649831237001,-124.061131860085,385.710963097086,92.5234923313367,-4.47650766866332
"5472",1489854.79614636,581553.12446946,0,79,196.161480654191,-46.8385193458092,1040.21896072866,109.539550582602,71.6139042557451,12.9256463268568,300.166228146251,228.314935492538,247.563543127776,257.153454838347,101.539550582602,27,9452.81353961211,265.613904255745,-105.764165672666,371.378069928411,37.4604494173981,5
"5473",1490511.79614636,1186608.12446946,0,6.11469115985286,147.466061500844,-155.227236156596,981.468238288533,123.533938499156,47.1825681581655,29,346.250445156478,160.182568158165,335.716506657322,198.159359158284,109,24,11677.1710660449,218.648629659009,-231.533938499156,450.182568158166,134.466061500844,-81.2272361565964
"5474",1491825.79614636,958868.12446946,0,29.0772916642569,162.552802341665,-125.418884639261,1025.42342892015,107.447197658335,64.2748778131579,18.4755106774085,317.698363130034,195.824633439474,315.022219588375,225.775654794291,110,25,11135.6918387173,234.699855883118,-201.722075471492,436.42193135461,150.277924528508,-52.197586148901
"5475",1492482.79614636,-331336.87553054,0,147.73509276436,244,47.7350927643602,1155.52378975808,117.203147231638,79,13,334.005515732924,248.660981273649,334.005515732924,277.124331048585,133.474890221063,39,7589.86971833655,317.271742989425,-23.4007787303522,340.672521719777,244,101.73509276436
"5476",1493139.79614636,-192376.87553054,0,134.246392637527,234.850427401527,28.8504274015274,1103.77378118247,106,80,9,302,256.812104292,302,256.812104292,133.520567202555,37.124601966555,7935.95778862261,309.5762528365,-43.1495725984726,352.725825434972,234.850427401527,46.8504274015274
"5477",1493139.79614636,-106491.87553054,0,133.556466752024,234.986595545529,26,1075.55314193077,106.443533247976,76.4540948666103,10.9894383813657,302.422410010707,237.348880145359,302.422410010707,237.348880145359,129.54590513339,36.5459051333897,8064.35358910341,307,-44,351,234.986595545529,26
"5478",1493139.79614636,180113.12446946,0,104.989538964517,216.653364657251,-14.010461035483,1038.55333485703,102.195733333377,69.8595590261111,11.3361743072661,295.542368676126,219.763949376228,279.251025692866,219.763949376228,114.140440973889,31,8887.55758682018,291.059759451461,-73.0806815224275,364.140440973889,195.014928127456,-14.010461035483
"5479",1494453.79614636,-528196.87553054,0,164.65706573342,251.65706573342,69.6570657334196,1244.03600474578,156.332030945675,71,25,423.846535239602,224.131658118588,423.846535239602,272.332030945675,132,40,7056.75555350547,318.456692906332,-4.61715382466091,323.073846730993,251.65706573342,122.65706573342
"5480",1494453.79614636,1219418.12446946,0,0.691241356523955,144.115359930135,-162.348156225253,992.556086282401,124.942320034932,47.9423200349324,29.0576799650676,350.78756252302,160.826960104797,339.193398713341,196.78756252302,107.057679965068,23,11842.9616734689,214.748921321592,-239.348156225253,454.097077546845,130.748921321592,-88.2510786784084
"5481",1495110.79614636,141513.12446946,0,106.028482805364,216.360587621818,-10.6696403964828,1059.16348377899,102.819706189091,73.1215829872445,10,296.760995365426,230.243165974489,278.39832707365,230.243165974489,115.421379115441,31.3018767981537,8771.4649527157,291.208776616273,-69.9715171946365,361.180293810909,153.058710823665,-10.6696403964828
"5482",1495767.79614636,-141231.87553054,0,134.516364259605,235.516364259605,28,1070.64115132741,105,77.0354922071174,10,297.035492207117,242.931779273672,297.035492207117,242.931779273672,131.477532258243,37,7999.49029392722,309,-43,352,235.516364259605,28
"5483",1501023.79614636,599888.12446946,0,68.4832048712303,186.604580704664,-60.3910999991314,1128.3605881195,120.011716147712,77.1526676284685,14,329.050404794254,242.826449681911,267.802554738384,283.959541663057,104.88956122148,27,9587.10779267008,256.725956538098,-122.391099999131,379.117056537229,25.7150194831839,-6.50153877765128
"5484",1501023.79614636,697353.12446946,0,66.811350653726,192.55603386944,-71.8473103854572,914.849222784081,91.2553167842858,59.5513135848715,12.7040031994143,256.765950352857,192.551313584872,236.617981022883,212.102627169743,103.704003199414,25.7040031994142,10231.018665341,262.811350653726,-135.739962931146,398.551313584871,144.744683215714,-59.8473103854573
"5485",1501680.79614636,1019663.12446946,0,20.9244164767528,155.924416476753,-133.280818301578,1065.66126695558,118.280818301578,62.788424521066,21,345.848795605337,196.576849042132,333.848795605337,238.365273563198,114.416810257265,25.4168102572646,11186.1292210674,231.220447217307,-210.492393780512,441.712840997819,143.220447217307,-62.4923937805118
"5486",1502994.79614636,1050543.12446946,0,14.0934167576392,150.506672909731,-140.906583242361,1077.88824926964,122.796580609752,61.4551671870689,22.0998341292353,354.357999297653,196.70691498389,342.802997981348,238.665003948913,114.444998683696,25,11262.8828167581,225.093416757639,-218.493327090269,443.586743847909,137.093416757639,-69.9065832423608
"5487",1504308.79614636,231258.12446946,0,100.677329050394,213.352521009815,-18.6474789901849,1057.59534299322,107.653050474375,67.9944285158102,13.3248080405791,308.633622505567,216.661335474803,296.306100948749,216.661335474803,117.333093041007,31.0055714841898,8945.96042456699,289.680042566633,-78.6474789901849,368.327521556818,191.680042566633,-18.6474789901849
"5488",1505622.79614636,930883.12446946,0,31.4081824806584,165.408182480658,-121.753680703905,1026.87991763785,104.660840234818,64.8304201174088,16.092840469087,309.321680469635,201.398419883139,309.321680469635,227.567999765731,107.100557167115,24,11093.2569334394,234.57776236325,-197.684657988429,432.262420351678,165.408182480658,-48.7536807039047
"5489",1506936.79614636,6413.12446946,0,128.666334148743,235.666334148743,15.8120518409045,992.106170492965,98.3336658512573,68.3336658512573,10.8542823078382,275.85527986161,214.291997288979,274.709562169448,214.291997288979,123.666334148743,34,8497.04596474258,309.041668562279,-49.8542823078382,358.895950870117,228.666334148743,15.8120518409045
"5490",1507593.79614636,-215536.87553054,0,136.094122848041,236.068654253734,31.0960002682614,1114.42717479604,108.933223166486,79,9,309.797792079239,258.837222898225,309.797792079239,261.862691492532,134,38,7882.49242772665,310.096000268261,-40.9039997317386,351,236.068654253734,87.3562726739763
"5491",1507593.79614636,372148.12446946,0,79.1496900129323,190.597949209349,-39.4020507906509,818.054784606673,94.1034816071665,42.5436909950806,23.0080498085026,265.468184642934,139.623023176739,254.65522241075,139.623023176739,120.635296964232,32,8890.76496237457,271.784986977164,-100.850309987068,372.635296964232,169.597949209349,-39.4020507906509
"5492",1507593.79614636,1081423.12446946,0,6.10838973255777,143.108389732558,-149.891610267442,1088.50476149476,126.891610267442,59.3499535369052,23.6500464630948,361.473494468058,195.483127608695,352.272158133789,236.724691413042,113.309726066827,25,11337.6036069194,216.758436195653,-227.891610267442,444.650046463095,130.108389732558,-79.1331740717897
"5493",1508250.79614636,-411431.87553054,0,157.860448282889,249.18913397853,59.8604482828889,1213.24358534086,149.420830975745,75.3286856956413,20.780191346428,392.323842277318,236.139551717111,392.323842277318,278.81086602147,127.328685695641,39,7324.22575686587,316.18913397853,-9.13955171711112,325.328685695641,249.18913397853,112
"5494",1508250.79614636,111598.12446946,0,112.899150264784,221.899150264784,-2.46696625925648,1040.09810142156,101.582084451523,71.8991502647844,10,290,227.366116524041,273.89890211422,227.366116524041,122.899150264784,33,8665.27549105872,299.317065813262,-65.5820844515228,364.899150264784,158.533033740744,-2.46696625925648
"5495",1508907.79614636,541023.12446946,0,81.6389219103176,199.638921910318,-43.4143989423563,1066.05462803664,106.695379448299,70.6953794482986,11,297.417535627663,226.725060255213,273.133651045872,247.420439703512,106.745796225124,28,9423.5302159781,272.331397282768,-102.414398942356,374.745796225124,100.585601057644,-34.3610780896824
"5496",1508907.79614636,1117128.12446946,0,4.87210449541692,143.486164608642,-152.513835391358,1051.40332850853,127.513835391358,54.5782453386473,26,357.320200956455,182.734736015942,348.806365565097,222.413206076456,112,25,11424.5111630537,215.907919269994,-229.614060113225,445.521979383219,129.807694548128,-80.5138353913583
"5497",1510878.79614636,266963.12446946,0,95.9865140663972,208.805509212284,-23.0134859336028,1027.61294178469,108.11116732225,63.7226665868469,15.5416617327333,307.458819107296,203.986994906427,297.222334644499,203.986994906427,118.916676534533,31.4583382672667,8953.12764307188,287.417008476881,-83.4718242008694,370.88883267775,187.500331942348,-23.0134859336028
"5498",1511535.79614636,-537846.87553054,0,167,253,74,1273.08555292314,163.177051576896,72.1450769390579,27,440.762924110983,227.51055167563,440.762924110983,276.365474736572,129.634525263428,40,6957.57510768908,317,-0.666499901266433,317.666499901266,253,126.031974637838
"5499",1511535.79614636,1046683.12446946,0,15.0362811600138,150.212518931397,-139.757854003356,1069.32734522978,121.13995661137,61.1695836766158,21.8304163233842,349.243632062725,196.957064745218,338.243632062725,238.817108133849,115,25.1695836766158,11221.0112614523,225.212518931397,-217.757854003356,442.970372934754,137.212518931397,-68.7578540033565
"5500",1512849.79614636,115458.12446946,0,112.383875891222,222,-3,1042.43475707488,101.383875891222,71.7291247701463,10,289.565242925123,228.434757074877,273.818632966099,228.434757074877,121.678243586491,33,8696.26684216362,299,-65.5652429251227,364.565242925123,158,-3
"5501",1514163.79614636,879738.12446946,0,41.0797879627454,174.079787962745,-110.447106653414,983.441227434626,98.3970014286914,62.3970014286914,14,288.241109510797,199.191004286074,288.241109510797,219.191004286074,103,24,10983.5235597325,243.079787962745,-181.523210608563,424.602998571309,174.079787962745,-94.4471066534144
"5502",1514820.79614636,-320721.87553054,0,148.61888745564,244.100584860148,48.5295161424286,1152.64251474715,121.100584860148,78.2805276842122,14.1005848601477,342.730685862724,241.042752772932,342.730685862724,272.011213546936,134.280527684212,39,7560.4511772409,318,-22.4704838575714,340.470483857571,244.100584860148,102.719472315788
"5503",1515477.79614636,-374761.87553054,0,156,249,57.5377730133622,1185.49690439788,137.066588133593,76.4622269866378,18.0895409628171,367.913539188479,235.462226986638,367.913539188479,275,129.780362921293,39,7410.13923925208,319,-10.7803629212931,329.780362921293,249,110.089540962817
"5504",1515477.79614636,397238.12446946,0,80.0115926418957,192.560129766629,-38.9884073581043,887.783506486376,94.9212494067463,49.0183236562122,18.1829906338484,267.659508179644,163.55526813905,261.659508179644,164.823740380468,120.798685709939,32,8959.10823211455,273.608964061775,-100.439870233371,374.048834295146,171.011592641896,-28.4398702333714
"5505",1515477.79614636,776483.12446946,0,61,192.826156812927,-85.8261568129267,889.49376316496,88.1763650731562,57.988222648497,13.1856205385763,258.164587721653,178.164587721653,251.176365073156,197.167109607736,99.1738431870733,23.9857007624141,10762.5252037561,263,-149.014299237586,412.014299237586,181.826156812927,-72.011777351503
"5506",1516134.79614636,-467401.87553054,0,162,250,66.7142671093002,1242.02049507949,166.084426498849,71,26.4893298932266,429.168852997697,227.195749801548,429.168852997697,275,129,40,7118.14875581696,315,-5.28573289069978,320.2857328907,250,118.7142671093
"5507",1516134.79614636,-233871.87553054,0,138.292825244324,237.230280361061,34.2928252443238,1115.9184038333,110.821073590828,78,10,313.485602635231,255.499276257364,313.485602635231,264.434248683343,134.051353951888,38,7816.00176455855,311.292825244324,-37.7071747556762,349,237.230280361061,93.2816343129495
"5508",1516134.79614636,24748.12446946,0,124.600303904762,232.273440205261,11.6003039047618,1018.87218107923,99.836557273503,69,11.0534234942393,284.453097835984,217.783133779264,284.453097835984,217.783133779264,120.110019232258,33,8510.03084502416,303.71032313702,-51.7265597947387,355.436882931758,228.731123716567,11.6003039047618
"5509",1516134.79614636,170463.12446946,0,111,224,-7.06416502517829,1020.4713580532,99,70,10,283,222.743327545308,270,222.743327545308,113.192507429514,31,8920.44167284607,298.192507429514,-65,363.192507429514,161.753003208726,-7.06416502517829
"5510",1516791.79614636,-507931.87553054,0,164,250.531444520519,69.8601446358887,1264.13179715613,168.229805245944,70.6368311693249,27,439.956586297101,227.111878428185,439.956586297101,275.643322948705,129,40,7003.20036039611,314,-3.38509737702812,317.385097377028,250.531444520519,122.614902622972
"5511",1516791.79614636,1061158.12446946,0,11.348336199768,146.348336199768,-143.019057587332,1071.84270013132,122.704248416084,60.9168762260318,22,350.640182229448,197.201146239164,340.587597613596,238.916876226032,115.052584615852,25.052584615852,11229.7907948602,221.348336199768,-221.651663800232,443,134.348336199768,-72.9359338133639
"5512",1517448.79614636,-450031.87553054,0,160.974594306032,250.032875098161,64.9417192078711,1247.76625649929,165.480394696741,72.0582807921289,25.4105131231934,426.517401172129,230.647767668935,426.517401172129,277.531206084678,128.410513123193,39.4105131231934,7186.87624268238,315.468793915322,-6.02540569396808,321.49419960929,250.032875098161,116.941719207871
"5513",1517448.79614636,-262821.87553054,0,144,241.814239195041,41,1112.76865592523,113.18720410237,78.0080564693284,11.1857608049592,320.560169009699,247.998556702589,320.560169009699,263.18720410237,133.814239195041,38,7761.88006645045,315,-30.9919435306716,345.991943530672,241.814239195041,98.0014432974108
"5514",1518105.79614636,-369936.87553054,0,155.372568045118,249,57.3725680451179,1181.77513310719,135.469424958097,76,17.7242888678609,365.98398434331,235,365.98398434331,274.791148763883,130,39,7423.38661988057,319.627431954882,-11.6274319548821,331.254863909764,249,109.372568045118
"5515",1518105.79614636,985888.12446946,0,22.6649469965995,156.664946996599,-130.079190808735,1081.08222048289,113.079190808735,67,18.0337868225979,335.146764453931,205.311818676321,329.146764453931,244.345605498919,113,25,11094.3241141365,229.920809191265,-207.079190808735,437,143.664946996599,-59.3688398259984
"5516",1518762.79614636,553568.12446946,0,75.5887720265401,192.58877202654,-51.0306639595796,1141.81173460559,115.865113518528,76.5033486768442,11,320.141455010515,244.914468443824,287.687677671928,271.37515954906,109.122892869444,28.1228928694442,9457.92432924896,267.373758453712,-111.988006387972,379.361764841683,42.8528993717597,-41.1535568290237
"5517",1522047.79614636,1098793.12446946,0,8.18051204243552,144.180512042436,-147.980787681611,1049.63523434265,125,56.0797144689031,24,351.121004301028,187.21993108832,342.060502150514,228.75711502081,115,25,11314.8299424642,218.180512042436,-226.75898580705,444.939497849486,132.161299724046,-76.7589858070505
"5518",1523361.79614636,923163.12446946,0,37.4326128418494,170.734828955613,-114.75241924002,1019.4940464713,101.265171044387,65,15,300.425448969422,202.47570673499,300.425448969422,230.734828955613,107.222077151246,24.2220771512463,11024.1653965005,240.734828955613,-188.832558202538,429.567387158151,170.734828955613,-42.7524192400204
