"","Longitude","Latitude","PA"
"X1.1947",1193547.79614636,956938.12446946,"0"
"X1.1948",1194204.79614636,121248.12446946,"0"
"X1.1949",1194861.79614636,-373796.87553054,"0"
"X1.1950",1197489.79614636,-909371.87553054,"0"
"X1.1951",1197489.79614636,-560041.87553054,"0"
"X1.1952",1197489.79614636,320038.12446946,"0"
"X1.1953",1197489.79614636,518828.12446946,"0"
"X1.1954",1198146.79614636,52733.12446946,"0"
"X1.1955",1198803.79614636,-961481.87553054,"0"
"X1.1956",1198803.79614636,856578.12446946,"0"
"X1.1957",1199460.79614636,749463.12446946,"0"
"X1.1958",1199460.79614636,874913.12446946,"0"
"X1.1959",1200774.79614636,-808046.87553054,"0"
"X1.1960",1200774.79614636,26678.12446946,"0"
"X1.1961",1200774.79614636,630768.12446946,"0"
"X1.1962",1201431.79614636,517863.12446946,"0"
"X1.1963",1202088.79614636,-947006.87553054,"0"
"X1.1964",1202088.79614636,-476086.87553054,"0"
"X1.1965",1202088.79614636,-402746.87553054,"0"
"X1.1966",1202088.79614636,684808.12446946,"0"
"X1.1967",1202745.79614636,-257996.87553054,"0"
"X1.1968",1202745.79614636,576728.12446946,"0"
"X1.1969",1203402.79614636,-895861.87553054,"0"
"X1.1970",1203402.79614636,166603.12446946,"0"
"X1.1971",1203402.79614636,751393.12446946,"0"
"X1.1972",1204059.79614636,-673911.87553054,"0"
"X1.1973",1205373.79614636,756218.12446946,"0"
"X1.1974",1208001.79614636,-197201.87553054,"0"
"X1.1975",1208001.79614636,351883.12446946,"0"
"X1.1976",1209315.79614636,-964376.87553054,"0"
"X1.1977",1209315.79614636,-956656.87553054,"0"
"X1.1978",1209972.79614636,768763.12446946,"0"
"X1.1979",1209972.79614636,1003258.12446946,"0"
"X1.1980",1210629.79614636,570938.12446946,"0"
"X1.1981",1210629.79614636,1010978.12446946,"0"
"X1.1982",1211286.79614636,-560041.87553054,"0"
"X1.1983",1211286.79614636,-375726.87553054,"0"
"X1.1984",1211943.79614636,-930601.87553054,"0"
"X1.1985",1211943.79614636,-514686.87553054,"0"
"X1.1986",1212600.79614636,-238696.87553054,"0"
"X1.1987",1213257.79614636,223538.12446946,"0"
"X1.1988",1213257.79614636,348988.12446946,"0"
"X1.1989",1213257.79614636,353813.12446946,"0"
"X1.1990",1213257.79614636,629803.12446946,"0"
"X1.1991",1213257.79614636,1030278.12446946,"0"
"X1.1992",1215228.79614636,180113.12446946,"0"
"X1.1993",1215885.79614636,238978.12446946,"0"
"X1.1994",1215885.79614636,678053.12446946,"0"
"X1.1995",1217199.79614636,-135441.87553054,"0"
"X1.1996",1217856.79614636,-61136.87553054,"0"
"X1.1997",1217856.79614636,124143.12446946,"0"
"X1.1998",1217856.79614636,451278.12446946,"0"
"X1.1999",1219827.79614636,-321686.87553054,"0"
"X1.2000",1219827.79614636,834383.12446946,"0"
"X1.2001",1221141.79614636,-523371.87553054,"0"
"X1.2002",1221798.79614636,512073.12446946,"0"
"X1.2003",1222455.79614636,-730846.87553054,"0"
"X1.2004",1224426.79614636,418468.12446946,"0"
"X1.2005",1224426.79614636,992643.12446946,"0"
"X1.2006",1224426.79614636,1109408.12446946,"0"
"X1.2007",1225740.79614636,379868.12446946,"0"
"X1.2008",1227054.79614636,919303.12446946,"0"
"X1.2009",1228368.79614636,228363.12446946,"0"
"X1.2010",1230339.79614636,-632416.87553054,"0"
"X1.2011",1231653.79614636,-597676.87553054,"0"
"X1.2012",1231653.79614636,-215536.87553054,"0"
"X1.2013",1232310.79614636,-778131.87553054,"0"
"X1.2014",1232310.79614636,58523.12446946,"0"
"X1.2015",1232967.79614636,-321686.87553054,"0"
"X1.2016",1232967.79614636,-191411.87553054,"0"
"X1.2017",1232967.79614636,50803.12446946,"0"
"X1.2018",1233624.79614636,-61136.87553054,"0"
"X1.2019",1234938.79614636,-983676.87553054,"0"
"X1.2020",1234938.79614636,550673.12446946,"0"
"X1.2021",1235595.79614636,1208803.12446946,"0"
"X1.2022",1236909.79614636,534268.12446946,"0"
"X1.2023",1237566.79614636,-757866.87553054,"0"
"X1.2024",1238223.79614636,-848576.87553054,"0"
"X1.2025",1238223.79614636,703143.12446946,"0"
"X1.2026",1239537.79614636,482158.12446946,"0"
"X1.2027",1240194.79614636,225468.12446946,"0"
"X1.2028",1240194.79614636,651033.12446946,"0"
"X1.2029",1240851.79614636,-387306.87553054,"0"
"X1.2030",1240851.79614636,-65961.87553054,"0"
"X1.2031",1241508.79614636,-942181.87553054,"0"
"X1.2032",1241508.79614636,-448101.87553054,"0"
"X1.2033",1242165.79614636,-671981.87553054,"0"
"X1.2034",1242165.79614636,1166343.12446946,"0"
"X1.2035",1242822.79614636,383728.12446946,"0"
"X1.2036",1243479.79614636,-478016.87553054,"0"
"X1.2037",1243479.79614636,-8061.87553054,"0"
"X1.2038",1244793.79614636,-912266.87553054,"0"
"X1.2039",1244793.79614636,473473.12446946,"0"
"X1.2040",1245450.79614636,-332301.87553054,"0"
"X1.2041",1245450.79614636,-153776.87553054,"0"
"X1.2042",1246107.79614636,-761726.87553054,"0"
"X1.2043",1246107.79614636,-155706.87553054,"0"
"X1.2044",1247421.79614636,-20606.87553054,"0"
"X1.2045",1248735.79614636,475403.12446946,"0"
"X1.2046",1248735.79614636,864298.12446946,"0"
"X1.2047",1250049.79614636,-818661.87553054,"0"
"X1.2048",1250049.79614636,-134476.87553054,"0"
"X1.2049",1250706.79614636,-345811.87553054,"0"
"X1.2050",1251363.79614636,273718.12446946,"0"
"X1.2051",1252677.79614636,107738.12446946,"0"
"X1.2052",1253991.79614636,-265716.87553054,"0"
"X1.2053",1255305.79614636,-639171.87553054,"0"
"X1.2054",1255305.79614636,-444241.87553054,"0"
"X1.2055",1255962.79614636,-743391.87553054,"0"
"X1.2056",1255962.79614636,624978.12446946,"0"
"X1.2057",1255962.79614636,1192398.12446946,"0"
"X1.2058",1257933.79614636,-381516.87553054,"0"
"X1.2059",1259904.79614636,574798.12446946,"0"
"X1.2060",1260561.79614636,596993.12446946,"0"
"X1.2061",1261218.79614636,-372831.87553054,"0"
"X1.2062",1261218.79614636,1002293.12446946,"0"
"X1.2063",1261875.79614636,-716371.87553054,"0"
"X1.2064",1266474.79614636,141513.12446946,"0"
"X1.2065",1266474.79614636,359603.12446946,"0"
"X1.2066",1267131.79614636,-422046.87553054,"0"
"X1.2067",1267131.79614636,686738.12446946,"0"
"X1.2068",1269102.79614636,-357391.87553054,"0"
"X1.2069",1270416.79614636,-967271.87553054,"0"
"X1.2070",1271073.79614636,-272471.87553054,"0"
"X1.2071",1272387.79614636,14133.12446946,"0"
"X1.2072",1274358.79614636,479263.12446946,"0"
"X1.2073",1275015.79614636,-333266.87553054,"0"
"X1.2074",1275015.79614636,492773.12446946,"0"
"X1.2075",1276329.79614636,-385376.87553054,"0"
"X1.2076",1276329.79614636,1103618.12446946,"0"
"X1.2077",1276986.79614636,-726986.87553054,"0"
"X1.2078",1278300.79614636,366358.12446946,"0"
"X1.2079",1278957.79614636,-928671.87553054,"0"
"X1.2080",1278957.79614636,1101688.12446946,"0"
"X1.2081",1278957.79614636,1145113.12446946,"0"
"X1.2082",1280271.79614636,-729881.87553054,"0"
"X1.2083",1281585.79614636,-680666.87553054,"0"
"X1.2084",1282242.79614636,190728.12446946,"0"
"X1.2085",1282899.79614636,-467401.87553054,"0"
"X1.2086",1283556.79614636,-471261.87553054,"0"
"X1.2087",1285527.79614636,-890071.87553054,"0"
"X1.2088",1285527.79614636,448383.12446946,"0"
"X1.2089",1286841.79614636,413643.12446946,"0"
"X1.2090",1287498.79614636,1183713.12446946,"0"
"X1.2091",1288155.79614636,921233.12446946,"0"
"X1.2092",1288812.79614636,266963.12446946,"0"
"X1.2093",1288812.79614636,665508.12446946,"0"
"X1.2094",1289469.79614636,-213606.87553054,"0"
"X1.2095",1289469.79614636,845963.12446946,"0"
"X1.2096",1290126.79614636,-425906.87553054,"0"
"X1.2097",1292097.79614636,211958.12446946,"0"
"X1.2098",1292754.79614636,-653646.87553054,"0"
"X1.2099",1294068.79614636,-533021.87553054,"0"
"X1.2100",1294725.79614636,1188538.12446946,"0"
"X1.2101",1296696.79614636,-715406.87553054,"0"
"X1.2102",1297353.79614636,-339056.87553054,"0"
"X1.2103",1297353.79614636,404958.12446946,"0"
"X1.2104",1297353.79614636,999398.12446946,"0"
"X1.2105",1298010.79614636,-820591.87553054,"0"
"X1.2106",1299324.79614636,-836996.87553054,"0"
"X1.2107",1299324.79614636,-349671.87553054,"0"
"X1.2108",1299324.79614636,515933.12446946,"0"
"X1.2109",1300638.79614636,-585131.87553054,"0"
"X1.2110",1300638.79614636,-483806.87553054,"0"
"X1.2111",1302609.79614636,-678736.87553054,"0"
"X1.2112",1302609.79614636,-130616.87553054,"0"
"X1.2113",1302609.79614636,700248.12446946,"0"
"X1.2114",1303266.79614636,-702861.87553054,"0"
"X1.2115",1303266.79614636,-443276.87553054,"0"
"X1.2116",1305237.79614636,951148.12446946,"0"
"X1.2117",1305894.79614636,-64996.87553054,"0"
"X1.2118",1306551.79614636,-310106.87553054,"0"
"X1.2119",1306551.79614636,402063.12446946,"0"
"X1.2120",1307208.79614636,-14816.87553054,"0"
"X1.2121",1307208.79614636,483123.12446946,"0"
"X1.2122",1307865.79614636,17993.12446946,"0"
"X1.2123",1307865.79614636,154058.12446946,"0"
"X1.2124",1308522.79614636,166603.12446946,"0"
"X1.2125",1308522.79614636,925093.12446946,"0"
"X1.2126",1309836.79614636,-897791.87553054,"0"
"X1.2127",1309836.79614636,-85261.87553054,"0"
"X1.2128",1311150.79614636,-727951.87553054,"0"
"X1.2129",1313778.79614636,139583.12446946,"0"
"X1.2130",1313778.79614636,1102653.12446946,"0"
"X1.2131",1315092.79614636,-173076.87553054,"0"
"X1.2132",1315092.79614636,30538.12446946,"0"
"X1.2133",1315092.79614636,616293.12446946,"0"
"X1.2134",1315092.79614636,867193.12446946,"0"
"X1.2135",1315749.79614636,-123861.87553054,"0"
"X1.2136",1315749.79614636,256348.12446946,"0"
"X1.2137",1315749.79614636,1203978.12446946,"0"
"X1.2138",1316406.79614636,193623.12446946,"0"
"X1.2139",1317063.79614636,300738.12446946,"0"
"X1.2140",1317720.79614636,225468.12446946,"0"
"X1.2141",1318377.79614636,-969201.87553054,"0"
"X1.2142",1318377.79614636,636558.12446946,"0"
"X1.2143",1319034.79614636,-743391.87553054,"0"
"X1.2144",1319691.79614636,114493.12446946,"0"
"X1.2145",1319691.79614636,440663.12446946,"0"
"X1.2146",1319691.79614636,639453.12446946,"0"
"X1.2147",1319691.79614636,1141253.12446946,"0"
"X1.2148",1322976.79614636,255383.12446946,"0"
"X1.2149",1323633.79614636,718583.12446946,"0"
"X1.2150",1324290.79614636,248628.12446946,"0"
"X1.2151",1325604.79614636,-121931.87553054,"0"
"X1.2152",1325604.79614636,663578.12446946,"0"
"X1.2153",1326918.79614636,299773.12446946,"0"
"X1.2154",1327575.79614636,324863.12446946,"0"
"X1.2155",1327575.79614636,925093.12446946,"0"
"X1.2156",1328232.79614636,1171168.12446946,"0"
"X1.2157",1328889.79614636,904828.12446946,"0"
"X1.2158",1329546.79614636,-533986.87553054,"0"
"X1.2159",1329546.79614636,-482841.87553054,"0"
"X1.2160",1329546.79614636,192658.12446946,"0"
"X1.2161",1329546.79614636,454173.12446946,"0"
"X1.2162",1329546.79614636,827628.12446946,"0"
"X1.2163",1330203.79614636,-397921.87553054,"0"
"X1.2164",1330860.79614636,-686456.87553054,"0"
"X1.2165",1331517.79614636,-962446.87553054,"0"
"X1.2166",1331517.79614636,946323.12446946,"0"
"X1.2167",1331517.79614636,1078528.12446946,"0"
"X1.2168",1332174.79614636,84578.12446946,"0"
"X1.2169",1332174.79614636,763938.12446946,"0"
"X1.2170",1332831.79614636,295913.12446946,"0"
"X1.2171",1333488.79614636,243803.12446946,"0"
"X1.2172",1333488.79614636,247663.12446946,"0"
"X1.2173",1335459.79614636,-88156.87553054,"0"
"X1.2174",1336116.79614636,-158601.87553054,"0"
"X1.2175",1336116.79614636,707003.12446946,"0"
"X1.2176",1336116.79614636,729198.12446946,"0"
"X1.2177",1336116.79614636,1039928.12446946,"0"
"X1.2178",1337430.79614636,-487666.87553054,"0"
"X1.2179",1338087.79614636,450313.12446946,"0"
"X1.2180",1338744.79614636,812188.12446946,"0"
"X1.2181",1339401.79614636,68173.12446946,"0"
"X1.2182",1340058.79614636,-561971.87553054,"0"
"X1.2183",1340715.79614636,64313.12446946,"0"
"X1.2184",1343343.79614636,847893.12446946,"0"
"X1.2185",1344000.79614636,466718.12446946,"0"
"X1.2186",1346628.79614636,396273.12446946,"0"
"X1.2187",1347285.79614636,-476086.87553054,"0"
"X1.2188",1347285.79614636,1052473.12446946,"0"
"X1.2189",1347942.79614636,974308.12446946,"0"
"X1.2190",1348599.79614636,852718.12446946,"0"
"X1.2191",1348599.79614636,1196258.12446946,"0"
"X1.2192",1349913.79614636,-289841.87553054,"0"
"X1.2193",1350570.79614636,240908.12446946,"0"
"X1.2194",1350570.79614636,1115198.12446946,"0"
"X1.2195",1351227.79614636,-836996.87553054,"0"
"X1.2196",1351884.79614636,512073.12446946,"0"
"X1.2197",1351884.79614636,872018.12446946,"0"
"X1.2198",1353855.79614636,-645926.87553054,"0"
"X1.2199",1353855.79614636,-540741.87553054,"0"
"X1.2200",1353855.79614636,1140288.12446946,"0"
"X1.2201",1356483.79614636,271788.12446946,"0"
"X1.2202",1357140.79614636,1106513.12446946,"0"
"X1.2203",1358454.79614636,-417221.87553054,"0"
"X1.2204",1359111.79614636,-351601.87553054,"0"
"X1.2205",1359111.79614636,533303.12446946,"0"
"X1.2206",1359768.79614636,-410466.87553054,"0"
"X1.2207",1360425.79614636,-450996.87553054,"0"
"X1.2208",1360425.79614636,242838.12446946,"0"
"X1.2209",1361739.79614636,1034138.12446946,"0"
"X1.2210",1363053.79614636,-122896.87553054,"0"
"X1.2211",1363053.79614636,687703.12446946,"0"
"X1.2212",1363710.79614636,-319756.87553054,"0"
"X1.2213",1365681.79614636,-426871.87553054,"0"
"X1.2214",1365681.79614636,961763.12446946,"0"
"X1.2215",1366338.79614636,212923.12446946,"0"
"X1.2216",1366995.79614636,-161496.87553054,"0"
"X1.2217",1366995.79614636,172393.12446946,"0"
"X1.2218",1366995.79614636,428118.12446946,"0"
"X1.2219",1367652.79614636,-591886.87553054,"0"
"X1.2220",1367652.79614636,-485736.87553054,"0"
"X1.2221",1367652.79614636,772623.12446946,"0"
"X1.2222",1368966.79614636,-51486.87553054,"0"
"X1.2223",1369623.79614636,-85261.87553054,"0"
"X1.2224",1370280.79614636,-726986.87553054,"0"
"X1.2225",1370280.79614636,1171168.12446946,"0"
"X1.2226",1370937.79614636,857543.12446946,"0"
"X1.2227",1371594.79614636,-642066.87553054,"0"
"X1.2228",1371594.79614636,-310106.87553054,"0"
"X1.2229",1372908.79614636,712793.12446946,"0"
"X1.2230",1375536.79614636,306528.12446946,"0"
"X1.2231",1375536.79614636,698318.12446946,"0"
"X1.2232",1375536.79614636,1151868.12446946,"0"
"X1.2233",1376193.79614636,495668.12446946,"0"
"X1.2234",1376193.79614636,597958.12446946,"0"
"X1.2235",1376850.79614636,-96841.87553054,"0"
"X1.2236",1378164.79614636,-174041.87553054,"0"
"X1.2237",1378821.79614636,-400816.87553054,"0"
"X1.2238",1378821.79614636,-300456.87553054,"0"
"X1.2239",1378821.79614636,-212641.87553054,"0"
"X1.2240",1378821.79614636,671298.12446946,"0"
"X1.2241",1379478.79614636,-660401.87553054,"0"
"X1.2242",1380135.79614636,120283.12446946,"0"
"X1.2243",1380135.79614636,491808.12446946,"0"
"X1.2244",1380135.79614636,1069843.12446946,"0"
"X1.2245",1381449.79614636,-685491.87553054,"0"
"X1.2246",1382106.79614636,-650751.87553054,"0"
"X1.2247",1382106.79614636,34398.12446946,"0"
"X1.2248",1382106.79614636,711828.12446946,"0"
"X1.2249",1384077.79614636,863333.12446946,"0"
"X1.2250",1385391.79614636,971413.12446946,"0"
"X1.2251",1386048.79614636,142478.12446946,"0"
"X1.2252",1386048.79614636,863333.12446946,"0"
"X1.2253",1386705.79614636,-340021.87553054,"0"
"X1.2254",1387362.79614636,-515651.87553054,"0"
"X1.2255",1388019.79614636,-461611.87553054,"0"
"X1.2256",1388019.79614636,989748.12446946,"0"
"X1.2257",1391304.79614636,38258.12446946,"0"
"X1.2258",1391304.79614636,851753.12446946,"0"
"X1.2259",1391304.79614636,1222313.12446946,"0"
"X1.2260",1391961.79614636,148268.12446946,"0"
"X1.2261",1391961.79614636,1243543.12446946,"0"
"X1.2262",1392618.79614636,195553.12446946,"0"
"X1.2263",1393275.79614636,-702861.87553054,"0"
"X1.2264",1393275.79614636,-263786.87553054,"0"
"X1.2265",1393275.79614636,-35081.87553054,"0"
"X1.2266",1393275.79614636,19923.12446946,"0"
"X1.2267",1393932.79614636,164673.12446946,"0"
"X1.2268",1394589.79614636,403993.12446946,"0"
"X1.2269",1394589.79614636,545848.12446946,"0"
"X1.2270",1395246.79614636,-180796.87553054,"0"
"X1.2271",1395246.79614636,357673.12446946,"0"
"X1.2272",1395903.79614636,-449066.87553054,"0"
"X1.2273",1395903.79614636,-372831.87553054,"0"
"X1.2274",1395903.79614636,394343.12446946,"0"
"X1.2275",1396560.79614636,146338.12446946,"0"
"X1.2276",1397217.79614636,54663.12446946,"0"
"X1.2277",1397217.79614636,550673.12446946,"0"
"X1.2278",1398531.79614636,-648821.87553054,"0"
"X1.2279",1399188.79614636,939568.12446946,"0"
"X1.2280",1399845.79614636,614363.12446946,"0"
"X1.2281",1401159.79614636,-584166.87553054,"0"
"X1.2282",1401159.79614636,-322651.87553054,"0"
"X1.2283",1405101.79614636,165638.12446946,"0"
"X1.2284",1405101.79614636,1210733.12446946,"0"
"X1.2285",1406415.79614636,37293.12446946,"0"
"X1.2286",1406415.79614636,907723.12446946,"0"
"X1.2287",1406415.79614636,983958.12446946,"0"
"X1.2288",1407729.79614636,-611186.87553054,"0"
"X1.2289",1407729.79614636,1120988.12446946,"0"
"X1.2290",1408386.79614636,-504071.87553054,"0"
"X1.2291",1411014.79614636,-710581.87553054,"0"
"X1.2292",1411014.79614636,32468.12446946,"0"
"X1.2293",1411671.79614636,706038.12446946,"0"
"X1.2294",1412328.79614636,283368.12446946,"0"
"X1.2295",1412328.79614636,1203013.12446946,"0"
"X1.2296",1412985.79614636,-560041.87553054,"0"
"X1.2297",1412985.79614636,-306246.87553054,"0"
"X1.2298",1413642.79614636,-666191.87553054,"0"
"X1.2299",1413642.79614636,173358.12446946,"0"
"X1.2300",1413642.79614636,827628.12446946,"0"
"X1.2301",1415613.79614636,-394061.87553054,"0"
"X1.2302",1415613.79614636,789993.12446946,"0"
"X1.2303",1416270.79614636,285298.12446946,"0"
"X1.2304",1416270.79614636,384693.12446946,"0"
"X1.2305",1416927.79614636,498563.12446946,"0"
"X1.2306",1416927.79614636,987818.12446946,"0"
"X1.2307",1417584.79614636,21853.12446946,"0"
"X1.2308",1417584.79614636,244768.12446946,"0"
"X1.2309",1417584.79614636,460928.12446946,"0"
"X1.2310",1418898.79614636,394343.12446946,"0"
"X1.2311",1420212.79614636,-744356.87553054,"0"
"X1.2312",1420212.79614636,223538.12446946,"0"
"X1.2313",1421526.79614636,-577411.87553054,"0"
"X1.2314",1421526.79614636,257313.12446946,"0"
"X1.2315",1422840.79614636,-474156.87553054,"0"
"X1.2316",1423497.79614636,100018.12446946,"0"
"X1.2317",1426125.79614636,825698.12446946,"0"
"X1.2318",1426125.79614636,1139323.12446946,"0"
"X1.2319",1426782.79614636,-640136.87553054,"0"
"X1.2320",1426782.79614636,445488.12446946,"0"
"X1.2321",1427439.79614636,881668.12446946,"0"
"X1.2322",1430067.79614636,1075633.12446946,"0"
"X1.2323",1430724.79614636,164673.12446946,"0"
"X1.2324",1430724.79614636,648138.12446946,"0"
"X1.2325",1432038.79614636,-226151.87553054,"0"
"X1.2326",1433352.79614636,-162461.87553054,"0"
"X1.2327",1433352.79614636,241873.12446946,"0"
"X1.2328",1433352.79614636,739813.12446946,"0"
"X1.2329",1433352.79614636,1068878.12446946,"0"
"X1.2330",1434009.79614636,752358.12446946,"0"
"X1.2331",1434666.79614636,18958.12446946,"0"
"X1.2332",1434666.79614636,812188.12446946,"0"
"X1.2333",1435323.79614636,557428.12446946,"0"
"X1.2334",1435980.79614636,1203978.12446946,"0"
"X1.2335",1436637.79614636,-682596.87553054,"0"
"X1.2336",1436637.79614636,-5166.87553054,"0"
"X1.2337",1437294.79614636,755253.12446946,"0"
"X1.2338",1437951.79614636,-113246.87553054,"0"
"X1.2339",1437951.79614636,399168.12446946,"0"
"X1.2340",1437951.79614636,642348.12446946,"0"
"X1.2341",1438608.79614636,535233.12446946,"0"
"X1.2342",1438608.79614636,926058.12446946,"0"
"X1.2343",1438608.79614636,1001328.12446946,"0"
"X1.2344",1440579.79614636,-686456.87553054,"0"
"X1.2345",1441893.79614636,115458.12446946,"0"
"X1.2346",1443207.79614636,-711546.87553054,"0"
"X1.2347",1443207.79614636,871053.12446946,"0"
"X1.2348",1443864.79614636,593133.12446946,"0"
"X1.2349",1443864.79614636,1148973.12446946,"0"
"X1.2350",1444521.79614636,-516616.87553054,"0"
"X1.2351",1444521.79614636,529443.12446946,"0"
"X1.2352",1444521.79614636,964658.12446946,"0"
"X1.2353",1445178.79614636,-627591.87553054,"0"
"X1.2354",1445835.79614636,-170181.87553054,"0"
"X1.2355",1446492.79614636,-589956.87553054,"0"
"X1.2356",1446492.79614636,-151846.87553054,"0"
"X1.2357",1447149.79614636,720513.12446946,"0"
"X1.2358",1447806.79614636,-240626.87553054,"0"
"X1.2359",1449120.79614636,-86226.87553054,"0"
"X1.2360",1450434.79614636,-161496.87553054,"0"
"X1.2361",1451748.79614636,-192376.87553054,"0"
"X1.2362",1452405.79614636,-670051.87553054,"0"
"X1.2363",1452405.79614636,-620836.87553054,"0"
"X1.2364",1452405.79614636,332583.12446946,"0"
"X1.2365",1453719.79614636,21853.12446946,"0"
"X1.2366",1454376.79614636,-637241.87553054,"0"
"X1.2367",1454376.79614636,1233893.12446946,"0"
"X1.2368",1456347.79614636,-233871.87553054,"0"
"X1.2369",1456347.79614636,561288.12446946,"0"
"X1.2370",1458318.79614636,-479946.87553054,"0"
"X1.2371",1458318.79614636,-175971.87553054,"0"
"X1.2372",1458975.79614636,-151846.87553054,"0"
"X1.2373",1458975.79614636,420398.12446946,"0"
"X1.2374",1459632.79614636,566113.12446946,"0"
"X1.2375",1459632.79614636,1222313.12446946,"0"
"X1.2376",1460289.79614636,547778.12446946,"0"
"X1.2377",1460946.79614636,1115198.12446946,"0"
"X1.2378",1462260.79614636,-91051.87553054,"0"
"X1.2379",1464231.79614636,18958.12446946,"0"
"X1.2380",1464231.79614636,112563.12446946,"0"
"X1.2381",1464231.79614636,472508.12446946,"0"
"X1.2382",1464888.79614636,149233.12446946,"0"
"X1.2383",1464888.79614636,841138.12446946,"0"
"X1.2384",1465545.79614636,39223.12446946,"0"
"X1.2385",1466202.79614636,753323.12446946,"0"
"X1.2386",1466859.79614636,-374761.87553054,"0"
"X1.2387",1466859.79614636,-202026.87553054,"0"
"X1.2388",1467516.79614636,923163.12446946,"0"
"X1.2389",1467516.79614636,1026418.12446946,"0"
"X1.2390",1469487.79614636,-414326.87553054,"0"
"X1.2391",1469487.79614636,1078528.12446946,"0"
"X1.2392",1470144.79614636,-206851.87553054,"0"
"X1.2393",1470144.79614636,550673.12446946,"0"
"X1.2394",1470801.79614636,1194328.12446946,"0"
"X1.2395",1471458.79614636,-639171.87553054,"0"
"X1.2396",1471458.79614636,195553.12446946,"0"
"X1.2397",1473429.79614636,-295631.87553054,"0"
"X1.2398",1473429.79614636,401098.12446946,"0"
"X1.2399",1476057.79614636,-646891.87553054,"0"
"X1.2400",1478685.79614636,-369936.87553054,"0"
"X1.2401",1478685.79614636,367323.12446946,"0"
"X1.2402",1478685.79614636,1245473.12446946,"0"
"X1.2403",1479342.79614636,-306246.87553054,"0"
"X1.2404",1479342.79614636,-238696.87553054,"0"
"X1.2405",1479342.79614636,313283.12446946,"0"
"X1.2406",1479999.79614636,207133.12446946,"0"
"X1.2407",1481970.79614636,704108.12446946,"0"
"X1.2408",1482627.79614636,-569691.87553054,"0"
"X1.2409",1482627.79614636,-269576.87553054,"0"
"X1.2410",1482627.79614636,-220361.87553054,"0"
"X1.2411",1485255.79614636,1203013.12446946,"0"
"X1.2412",1487226.79614636,-534951.87553054,"0"
"X1.2413",1487226.79614636,-48591.87553054,"0"
"X1.2414",1487883.79614636,-399851.87553054,"0"
"X1.2415",1487883.79614636,76858.12446946,"0"
"X1.2416",1487883.79614636,307493.12446946,"0"
"X1.2417",1489197.79614636,639453.12446946,"0"
"X1.2418",1489854.79614636,581553.12446946,"0"
"X1.2419",1490511.79614636,1186608.12446946,"0"
"X1.2420",1491825.79614636,958868.12446946,"0"
"X1.2421",1492482.79614636,-331336.87553054,"0"
"X1.2422",1493139.79614636,-192376.87553054,"0"
"X1.2423",1493139.79614636,-106491.87553054,"0"
"X1.2424",1493139.79614636,180113.12446946,"0"
"X1.2425",1494453.79614636,-528196.87553054,"0"
"X1.2426",1494453.79614636,1219418.12446946,"0"
"X1.2427",1495110.79614636,141513.12446946,"0"
"X1.2428",1495767.79614636,-141231.87553054,"0"
"X1.2429",1501023.79614636,599888.12446946,"0"
"X1.2430",1501023.79614636,697353.12446946,"0"
"X1.2431",1501680.79614636,1019663.12446946,"0"
"X1.2432",1502994.79614636,1050543.12446946,"0"
"X1.2433",1504308.79614636,231258.12446946,"0"
"X1.2434",1505622.79614636,930883.12446946,"0"
"X1.2435",1506936.79614636,6413.12446946,"0"
"X1.2436",1507593.79614636,-215536.87553054,"0"
"X1.2437",1507593.79614636,372148.12446946,"0"
"X1.2438",1507593.79614636,1081423.12446946,"0"
"X1.2439",1508250.79614636,-411431.87553054,"0"
"X1.2440",1508250.79614636,111598.12446946,"0"
"X1.2441",1508907.79614636,541023.12446946,"0"
"X1.2442",1508907.79614636,1117128.12446946,"0"
"X1.2443",1510878.79614636,266963.12446946,"0"
"X1.2444",1511535.79614636,-537846.87553054,"0"
"X1.2445",1511535.79614636,1046683.12446946,"0"
"X1.2446",1512849.79614636,115458.12446946,"0"
"X1.2447",1514163.79614636,879738.12446946,"0"
"X1.2448",1514820.79614636,-320721.87553054,"0"
"X1.2449",1515477.79614636,-374761.87553054,"0"
"X1.2450",1515477.79614636,397238.12446946,"0"
"X1.2451",1515477.79614636,776483.12446946,"0"
"X1.2452",1516134.79614636,-467401.87553054,"0"
"X1.2453",1516134.79614636,-233871.87553054,"0"
"X1.2454",1516134.79614636,24748.12446946,"0"
"X1.2455",1516134.79614636,170463.12446946,"0"
"X1.2456",1516791.79614636,-507931.87553054,"0"
"X1.2457",1516791.79614636,1061158.12446946,"0"
"X1.2458",1517448.79614636,-450031.87553054,"0"
"X1.2459",1517448.79614636,-262821.87553054,"0"
"X1.2460",1518105.79614636,-369936.87553054,"0"
"X1.2461",1518105.79614636,985888.12446946,"0"
"X1.2462",1518762.79614636,553568.12446946,"0"
"X1.2463",1522047.79614636,1098793.12446946,"0"
"X1.2464",1523361.79614636,923163.12446946,"0"
"X1.2465",1524018.79614636,341268.12446946,"0"
"X1.2466",1525332.79614636,935708.12446946,"0"
"X1.2467",1526646.79614636,514003.12446946,"0"
"X1.2468",1527303.79614636,1277318.12446946,"0"
"X1.2469",1527960.79614636,167568.12446946,"0"
"X1.2470",1529274.79614636,-332301.87553054,"0"
"X1.2471",1529274.79614636,-59206.87553054,"0"
"X1.2472",1529274.79614636,817013.12446946,"0"
"X1.2473",1529931.79614636,565148.12446946,"0"
