"","ID","TaxonName","DataSet","Longitude","Latitude"
"8096","49484668","Juglans cinerea","GBIF","-78.506169","44.53558"
"8097","49276711","Juglans cinerea","GBIF","-79.416588","37.788258"
"8098","49352056","Juglans cinerea","GBIF","-79.351825","43.855723"
"8099","48853964","Juglans cinerea","GBIF","-72.609964","44.186889"
"8100","49353860","Juglans cinerea","GBIF","-79.350924","43.855575"
"8101","49397426","Juglans cinerea","GBIF","-87.310678","36.165389"
"8102","49351863","Juglans cinerea","GBIF","-79.351726","43.855778"
"8103","o-1004887291","Juglans cinerea","GBIF","-72.1","42.2"
"8104","o-1005024329","Juglans cinerea","GBIF","-87.9","43.8"
"8105","o-1004365852","Juglans cinerea","GBIF","-84.3","43.6"
"8106","o-1004365914","Juglans cinerea","GBIF","-84.3","43.6"
"8107","49067195","Juglans cinerea","GBIF","-76.374567","42.391406"
"8108","49171144","Juglans cinerea","GBIF","-88.26638","35.17241"
"8109","48871809","Juglans cinerea","GBIF","-79.88707","44.133945"
"8110","48734903","Juglans cinerea","GBIF","-75.2632","45.154331"
"8111","48863605","Juglans cinerea","GBIF","-75.256338","45.156921"
"8112","48460836","Juglans cinerea","GBIF","-80.741148","43.080433"
"8113","427078","Juglans cinerea","GBIF","-72.607982","44.197399"
"8114","49126295","Juglans cinerea","GBIF","-79.667463","43.551697"
"8115","48793858","Juglans cinerea","GBIF","-75.258578","45.156102"
"8116","672451","Juglans cinerea","GBIF","-72.609679","44.211161"
"8117","48720741","Juglans cinerea","GBIF","-80.547039","43.534396"
"8118","48525920","Juglans cinerea","GBIF","-76.468774","42.418883"
"8119","48499303","Juglans cinerea","GBIF","-75.853082","45.515851"
"8120","48691897","Juglans cinerea","GBIF","-73.317117","44.769067"
"8121","48948268","Juglans cinerea","GBIF","-72.172249","46.568824"
"8122","48721702","Juglans cinerea","GBIF","-80.547184","43.53592"
"8123","32374159","Juglans cinerea","GBIF","-72.410756","44.319073"
"8124","47798101","Juglans cinerea","GBIF","-71.915642","45.383411"
"8125","48407785","Juglans cinerea","GBIF","-72.332244","42.473656"
"8126","48072842","Juglans cinerea","GBIF","-78.01743","39.942032"
"8127","47764888","Juglans cinerea","GBIF","-77.173347","38.857978"
"8128","48183380","Juglans cinerea","GBIF","-70.264992","43.81688"
"8129","48008102","Juglans cinerea","GBIF","-78.522277","44.604985"
"8130","47532206","Juglans cinerea","GBIF","-76.116447","45.056856"
"8131","46486653","Juglans cinerea","GBIF","-79.087326","43.158786"
"8132","46929733","Juglans cinerea","GBIF","-75.226244","45.20623"
"8133","48072867","Juglans cinerea","GBIF","-78.01758","39.94176"
"8134","46911444","Juglans cinerea","GBIF","-75.226098","45.207591"
"8135","46985470","Juglans cinerea","GBIF","-80.395905","43.303569"
"8136","48072862","Juglans cinerea","GBIF","-78.017503","39.941934"
"8137","48406766","Juglans cinerea","GBIF","-93.142014","44.460658"
"8138","46914315","Juglans cinerea","GBIF","-75.225817","45.208343"
"8139","46913875","Juglans cinerea","GBIF","-75.225683","45.2083"
"8140","46918800","Juglans cinerea","GBIF","-75.227143","45.209134"
"8141","46917445","Juglans cinerea","GBIF","-75.226668","45.209166"
"8142","46510203","Juglans cinerea","GBIF","-79.099984","43.153498"
"8143","46929582","Juglans cinerea","GBIF","-75.226518","45.205822"
"8144","46829555","Juglans cinerea","GBIF","-73.994858","40.649553"
"8148","46022175","Juglans cinerea","GBIF","-80.562125","42.640575"
"8149","45750573","Juglans cinerea","GBIF","-75.748613","45.368881"
"8150","46485940","Juglans cinerea","GBIF","-76.375908","44.735504"
"8151","45831644","Juglans cinerea","GBIF","-79.601697","43.191506"
"8152","45535983","Juglans cinerea","GBIF","-75.495031","45.503867"
"8153","45448016","Juglans cinerea","GBIF","-75.493956","45.502021"
"8154","45447508","Juglans cinerea","GBIF","-75.492322","45.503348"
"8155","46308853","Juglans cinerea","GBIF","-79.105202","44.018672"
"8156","46567205","Juglans cinerea","GBIF","-75.740371","45.37198"
"8157","46568479","Juglans cinerea","GBIF","-75.741141","45.370387"
"8158","45920768","Juglans cinerea","GBIF","-81.282477","41.231807"
"8159","45831621","Juglans cinerea","GBIF","-79.602767","43.191683"
"8160","45565671","Juglans cinerea","GBIF","-75.485622","45.236721"
"8161","45543344","Juglans cinerea","GBIF","-79.098357","44.026972"
"8162","45840949","Juglans cinerea","GBIF","-75.742714","45.373597"
"8163","46033699","Juglans cinerea","GBIF","-80.533178","43.437011"
"8164","45838683","Juglans cinerea","GBIF","-75.744675","45.372353"
"8165","46300940","Juglans cinerea","GBIF","-70.910334","43.077427"
"8166","46684407","Juglans cinerea","GBIF","-75.22411","45.206438"
"8167","45556110","Juglans cinerea","GBIF","-75.481573","45.237812"
"8168","46452214","Juglans cinerea","GBIF","-71.892453","43.668313"
"8169","45265611","Juglans cinerea","GBIF","-79.638998","44.149846"
"8170","45841769","Juglans cinerea","GBIF","-75.742416","45.373949"
"8171","46033686","Juglans cinerea","GBIF","-80.533178","43.437011"
"8172","45841527","Juglans cinerea","GBIF","-71.812057","43.794907"
"8173","45938138","Juglans cinerea","GBIF","-79.389625","43.718497"
"8174","45565816","Juglans cinerea","GBIF","-75.485617","45.236645"
"8175","45837007","Juglans cinerea","GBIF","-75.744735","45.371919"
"8176","45749670","Juglans cinerea","GBIF","-75.741246","45.373323"
"8177","45836194","Juglans cinerea","GBIF","-75.745437","45.371729"
"8178","45769254","Juglans cinerea","GBIF","-79.578382","44.56241"
"8179","45303245","Juglans cinerea","GBIF","-88.912179","43.120479"
"8180","45416870","Juglans cinerea","GBIF","-80.000955","44.215053"
"8181","45669163","Juglans cinerea","GBIF","-72.546142","44.139328"
"8182","45317114","Juglans cinerea","GBIF","-80.203683","43.537178"
"8183","45041984","Juglans cinerea","GBIF","-75.4974","45.501149"
"8184","45208941","Juglans cinerea","GBIF","-80.006972","44.210675"
"8185","44668400","Juglans cinerea","GBIF","-75.224881","45.209917"
"8186","45036723","Juglans cinerea","GBIF","-80.472356","43.300793"
"8187","45036725","Juglans cinerea","GBIF","-80.458326","43.395088"
"8188","45208888","Juglans cinerea","GBIF","-80.007322","44.208725"
"8189","45029632","Juglans cinerea","GBIF","-79.525396","44.564019"
"8190","45208954","Juglans cinerea","GBIF","-80.006539","44.212895"
"8191","44785759","Juglans cinerea","GBIF","-80.212167","43.537078"
"8192","45208983","Juglans cinerea","GBIF","-80.009475","44.213367"
"8193","44438181","Juglans cinerea","GBIF","-79.668113","43.551613"
"8194","44493824","Juglans cinerea","GBIF","-76.224612","45.204155"
"8195","45209376","Juglans cinerea","GBIF","-79.997375","44.211108"
"8196","43782456","Juglans cinerea","GBIF","-76.117844","45.056203"
"8197","45067851","Juglans cinerea","GBIF","-78.091429","44.506349"
"8198","45209077","Juglans cinerea","GBIF","-80.009558","44.213283"
"8199","44830874","Juglans cinerea","GBIF","-80.465744","43.386504"
"8200","44782227","Juglans cinerea","GBIF","-81.214205","42.953765"
"8201","45209100","Juglans cinerea","GBIF","-80.010147","44.212842"
"8202","45038682","Juglans cinerea","GBIF","-75.498628","45.500303"
"8203","25696393","Juglans cinerea","GBIF","-80.351713","43.381162"
"8204","44438313","Juglans cinerea","GBIF","-79.664087","43.549592"
"8205","44438763","Juglans cinerea","GBIF","-79.666803","43.549958"
"8206","44733131","Juglans cinerea","GBIF","-79.543547","44.384075"
"8207","41244292","Juglans cinerea","GBIF","-76.698786","44.464433"
"8208","45208774","Juglans cinerea","GBIF","-80.000083","44.210687"
"8209","44964871","Juglans cinerea","GBIF","-72.326732","43.688176"
"8210","44936682","Juglans cinerea","GBIF","-81.363244","41.057053"
"8211","44519295","Juglans cinerea","GBIF","-75.742313","45.373938"
"8212","44983250","Juglans cinerea","GBIF","-79.56063","44.1885"
"8213","44826038","Juglans cinerea","GBIF","-80.45897","43.406026"
"8214","43410922","Juglans cinerea","GBIF","-77.5887","44.148812"
"8215","38362892","Juglans cinerea","GBIF","-78.200582","40.46776"
"8216","44001442","Juglans cinerea","GBIF","-77.186729","44.426433"
"8217","44438237","Juglans cinerea","GBIF","-79.66635","43.551605"
"8218","38362744","Juglans cinerea","GBIF","-78.194824","40.464801"
"8219","44438209","Juglans cinerea","GBIF","-79.66635","43.551558"
"8220","41196104","Juglans cinerea","GBIF","-76.680507","44.451373"
"8221","44782219","Juglans cinerea","GBIF","-81.215356","42.954595"
"8222","urn:lsid:artportalen.se:Sighting:84332804","Juglans cinerea","GBIF","17.646865","59.814709"
"8225","44046578","Juglans cinerea","GBIF","-75.855276","45.346168"
"8226","43701513","Juglans cinerea","GBIF","-75.479843","45.239025"
"8227","44024475","Juglans cinerea","GBIF","-76.510721","44.294081"
"8228","43410897","Juglans cinerea","GBIF","-76.37554","45.332147"
"8229","44024593","Juglans cinerea","GBIF","-76.506231","44.298663"
"8230","44117854","Juglans cinerea","GBIF","-76.673052","39.674069"
"8231","44414263","Juglans cinerea","GBIF","-73.086901","44.089773"
"8232","44007401","Juglans cinerea","GBIF","-76.525308","44.280467"
"8233","42614871","Juglans cinerea","GBIF","-75.872909","45.336502"
"8234","39259218","Juglans cinerea","GBIF","-80.89033","44.386815"
"8235","43143259","Juglans cinerea","GBIF","-76.579572","44.292885"
"8236","44210052","Juglans cinerea","GBIF","-80.130325","40.092285"
"8237","43478995","Juglans cinerea","GBIF","-76.375221","45.335569"
"8238","42614962","Juglans cinerea","GBIF","-75.872792","45.336524"
"8239","43613145","Juglans cinerea","GBIF","-79.898164","40.435386"
"8240","43381077","Juglans cinerea","GBIF","-76.373298","45.333772"
"8241","42614807","Juglans cinerea","GBIF","-75.871545","45.338378"
"8242","44112194","Juglans cinerea","GBIF","-79.52089","44.396757"
"8243","43495310","Juglans cinerea","GBIF","-76.374103","45.334785"
"8244","44326581","Juglans cinerea","GBIF","-73.994873","40.64891"
"8245","41709791","Juglans cinerea","GBIF","-80.007386","44.290388"
"8246","32165516","Juglans cinerea","GBIF","-77.84847","40.835275"
"8247","43016668","Juglans cinerea","GBIF","-79.897769","43.245439"
"8248","41709935","Juglans cinerea","GBIF","-80.005133","44.290433"
"8249","43147088","Juglans cinerea","GBIF","-79.128017","43.801489"
"8250","43232883","Juglans cinerea","GBIF","-75.486187","45.503874"
"8251","42062201","Juglans cinerea","GBIF","-75.176859","45.037054"
"8252","43142824","Juglans cinerea","GBIF","-76.579659","44.292866"
"8253","43907059","Juglans cinerea","GBIF","-77.592491","44.082531"
"8254","43141088","Juglans cinerea","GBIF","-76.579691","44.292643"
"8255","43135097","Juglans cinerea","GBIF","-76.577834","44.294759"
"8256","40049630","Juglans cinerea","GBIF","-80.311137","43.124227"
"8258","42717153","Juglans cinerea","GBIF","-77.586551","44.090441"
"8259","42557370","Juglans cinerea","GBIF","-72.611689","44.190053"
"8260","42439780","Juglans cinerea","GBIF","-79.109017","44.003454"
"8261","42807013","Juglans cinerea","GBIF","-75.508667","45.496004"
"8262","42570030","Juglans cinerea","GBIF","-67.521945","45.814503"
"8263","25385493","Juglans cinerea","GBIF","-72.717295","44.441679"
"8264","42272810","Juglans cinerea","GBIF","-80.335908","43.363978"
"8265","42272812","Juglans cinerea","GBIF","-80.335767","43.363536"
"8266","42261346","Juglans cinerea","GBIF","-76.677938","44.546692"
"8267","42272815","Juglans cinerea","GBIF","-80.335733","43.363586"
"8268","42164881","Juglans cinerea","GBIF","-78.055789","44.441688"
"8269","42093915","Juglans cinerea","GBIF","-76.676569","44.586738"
"8270","42038715","Juglans cinerea","GBIF","-79.989988","44.151608"
"8271","42038552","Juglans cinerea","GBIF","-79.986778","44.152255"
"8272","42164905","Juglans cinerea","GBIF","-78.01896","44.465474"
"8273","42263790","Juglans cinerea","GBIF","-80.33475","43.361272"
"8274","41825192","Juglans cinerea","GBIF","-77.47083","44.484689"
"8275","42100615","Juglans cinerea","GBIF","-76.67577","44.558335"
"8276","42283576","Juglans cinerea","GBIF","-72.497997","43.903851"
"8277","42274327","Juglans cinerea","GBIF","-76.668673","39.685499"
"8278","42028039","Juglans cinerea","GBIF","-72.531046","44.281445"
"8279","42164974","Juglans cinerea","GBIF","-78.101319","44.512583"
"8280","41994274","Juglans cinerea","GBIF","-76.678911","44.593928"
"8281","42038635","Juglans cinerea","GBIF","-79.98883","44.151792"
"8282","42020463","Juglans cinerea","GBIF","-72.330605","45.28638"
"8283","42100921","Juglans cinerea","GBIF","-76.675143","44.555953"
"8284","42118795","Juglans cinerea","GBIF","-76.689605","44.494996"
"8285","41952059","Juglans cinerea","GBIF","-76.675733","44.565518"
"8286","41866172","Juglans cinerea","GBIF","-75.044078","40.073686"
"8287","25314952","Juglans cinerea","GBIF","-75.006786","40.372792"
"8288","42039430","Juglans cinerea","GBIF","-79.990542","44.151666"
"8289","41995486","Juglans cinerea","GBIF","-76.677244","44.587709"
"8290","42042194","Juglans cinerea","GBIF","-76.677289","44.587794"
"8291","42039318","Juglans cinerea","GBIF","-79.987471","44.15218"
"8292","41690257","Juglans cinerea","GBIF","-78.29229","44.566055"
"8293","41717193","Juglans cinerea","GBIF","-78.259294","44.566563"
"8294","41710027","Juglans cinerea","GBIF","-80.008964","44.289887"
"8295","41644971","Juglans cinerea","GBIF","-78.289263","44.566509"
"8296","41709391","Juglans cinerea","GBIF","-80.004997","44.290445"
"8297","41396949","Juglans cinerea","GBIF","-72.54132","44.309363"
"8298","41381480","Juglans cinerea","GBIF","-73.221969","43.993333"
"8299","41274501","Juglans cinerea","GBIF","-75.760391","45.356707"
"8300","41726350","Juglans cinerea","GBIF","-81.315132","43.014697"
"8301","41508336","Juglans cinerea","GBIF","-93.630486","45.194387"
"8302","41709321","Juglans cinerea","GBIF","-80.004158","44.290645"
"8303","41728677","Juglans cinerea","GBIF","-81.002364","43.9004"
"8304","41783452","Juglans cinerea","GBIF","-77.472798","44.488179"
"8305","41685291","Juglans cinerea","GBIF","-78.286781","44.566179"
"8306","41709766","Juglans cinerea","GBIF","-80.006981","44.2907"
"8307","41564566","Juglans cinerea","GBIF","-72.691852","44.890074"
"8308","41480873","Juglans cinerea","GBIF","-72.588475","46.306657"
"8309","41493994","Juglans cinerea","GBIF","-73.129186","44.486588"
"8310","41575179","Juglans cinerea","GBIF","-72.653268","44.963874"
"8311","41555307","Juglans cinerea","GBIF","-71.981856","45.252637"
"8312","41440108","Juglans cinerea","GBIF","-72.358872","43.134197"
"8313","41490046","Juglans cinerea","GBIF","-72.255912","42.377613"
"8314","41324249","Juglans cinerea","GBIF","-79.913598","43.33098"
"8315","41273281","Juglans cinerea","GBIF","-75.761391","45.354624"
"8317","41254039","Juglans cinerea","GBIF","-93.51809","44.823886"
"8318","40642374","Juglans cinerea","GBIF","-76.625523","44.359264"
"8319","40634968","Juglans cinerea","GBIF","-79.985183","43.644539"
"8320","40795742","Juglans cinerea","GBIF","-76.666737","39.691602"
"8321","40708356","Juglans cinerea","GBIF","-76.669633","39.675726"
"8322","41171522","Juglans cinerea","GBIF","-79.6661","43.554567"
"8323","41265322","Juglans cinerea","GBIF","-76.672765","44.448028"
"8324","41173053","Juglans cinerea","GBIF","-79.975578","44.118411"
"8325","40612417","Juglans cinerea","GBIF","-79.997345","44.217312"
"8326","41172998","Juglans cinerea","GBIF","-79.92685","44.099022"
"8327","41242662","Juglans cinerea","GBIF","-79.31792","42.43407"
"8328","41142563","Juglans cinerea","GBIF","-75.759124","45.355836"
"8329","41124545","Juglans cinerea","GBIF","-79.895067","44.106686"
"8330","41251360","Juglans cinerea","GBIF","-76.684061","44.453334"
"8331","40724386","Juglans cinerea","GBIF","-76.592146","44.445917"
"8332","40955097","Juglans cinerea","GBIF","-76.586447","44.46565"
"8333","40718890","Juglans cinerea","GBIF","-79.812438","44.135422"
"8334","40796356","Juglans cinerea","GBIF","-76.668021","39.685033"
"8335","40796683","Juglans cinerea","GBIF","-76.665863","39.681706"
"8336","40400150","Juglans cinerea","GBIF","-81.262395","43.041095"
"8337","41265298","Juglans cinerea","GBIF","-76.673073","44.448282"
"8338","41092384","Juglans cinerea","GBIF","-75.75966","45.357628"
"8339","41243972","Juglans cinerea","GBIF","-76.681465","44.451632"
"8340","40926935","Juglans cinerea","GBIF","-76.584062","44.471933"
"8341","40677077","Juglans cinerea","GBIF","-93.630882","45.184712"
"8342","40780887","Juglans cinerea","GBIF","-76.590182","44.470521"
"8343","40612457","Juglans cinerea","GBIF","-79.995933","44.213295"
"8344","40565487","Juglans cinerea","GBIF","-72.624907","42.349358"
"8345","41256651","Juglans cinerea","GBIF","-76.696656","44.522064"
"8346","40719030","Juglans cinerea","GBIF","-79.810508","44.137525"
"8347","40642389","Juglans cinerea","GBIF","-76.627178","44.362826"
"8348","40718925","Juglans cinerea","GBIF","-79.812325","44.13587"
"8349","41004677","Juglans cinerea","GBIF","-79.55797","40.70592"
"8350","40753790","Juglans cinerea","GBIF","-79.811672","44.137696"
"8351","40826882","Juglans cinerea","GBIF","-78.390317","44.407669"
"8352","40723905","Juglans cinerea","GBIF","-76.629313","44.369136"
"8353","40926285","Juglans cinerea","GBIF","-76.587055","44.468045"
"8354","40911643","Juglans cinerea","GBIF","-80.464783","43.402482"
"8355","41063373","Juglans cinerea","GBIF","-77.604558","44.361748"
"8356","32758519","Juglans cinerea","GBIF","-91.169577","47.40212"
"8357","40296421","Juglans cinerea","GBIF","-76.625494","44.359289"
